q,alpha_p,alpha_h,s,v,T,tr,det,disc,l1_re,l1_im,l2_re,l2_im,absmax,sqrt_det
0.1364000000000002,0.06825298006008886,0.06744737887019626,0.13479250494448847,0.039008030325258534,3.455506566739091,1.4469463745225841,0.5198525202933981,0.01424372957045783,0.7831467357783212,0.0,0.6637996387442628,0.0,0.7831467357783212,0.7210079890635042
0.1368000000000002,0.06845344818788977,0.06764553141871185,0.13518790630887986,0.03912239534482396,3.4555119929988063,1.446505456456637,0.5198388235635936,0.013022741304449692,0.780311341303923,0.0,0.666194115152714,0.0,0.780311341303923,0.7209984906805239
0.1372000000000002,0.06865391907100449,0.06784368713170043,0.1355833086795811,0.0392367601331101,3.4555174336417385,1.4460632564300413,0.5198250822818609,0.011798612469612113,0.7773423372640138,0.0,0.6687209191660273,0.0,0.7773423372640138,0.7209889612760108
0.13760000000000022,0.06885439271760359,0.0680418460184912,0.13597871205942694,0.03935112468966136,3.4555228886546248,1.4456197744427968,0.5198113005983612,0.0105713298665977,0.7742183735505003,0.0,0.6714014008922966,0.0,0.7742183735505003,0.7209794037268757
0.13800000000000023,0.06905486913585868,0.0682400080884142,0.1363741164512516,0.03946548901402461,3.4555283580241256,1.4451750127847385,0.5197974768841822,0.009340910040640082,0.7709116981617098,0.0,0.6742633146230288,0.0,0.7709116981617098,0.7209698169023321
0.13840000000000025,0.06925534833394233,0.0684381733507946,0.1367695218578773,0.03957985310574537,3.455533841736871,1.4447289675700858,0.5197836069133857,0.008107362082583336,0.7673849293697651,0.0,0.6773440382003204,0.0,0.7673849293697651,0.7209601978704412
0.13880000000000026,0.0694558303200282,0.06863634181495908,0.13716492828212679,0.03969421696437147,3.4555393397794587,1.4442816451132323,0.5197696996905956,0.006870671648602222,0.7635855799108262,0.0,0.6806960652024059,0.0,0.7635855799108262,0.7209505528748803
0.13920000000000027,0.06965631510229088,0.06883451349024194,0.13756033572683596,0.039808580589456743,3.4555448521384524,1.4438330393079513,0.5197557478443888,0.0056308540196807755,0.7594360279785914,0.0,0.6843970113293598,0.0,0.7594360279785914,0.7209408768022443
0.13960000000000028,0.06985680268890607,0.06903268838597265,0.13795574419482856,0.03992294398055375,3.4555503788003725,1.4433831572319145,0.5197417528376427,0.004387927230198763,0.7548122943018967,0.0,0.6885708629300176,0.0,0.7548122943018967,0.7209311706658568
0.1400000000000003,0.07005729308805039,0.06923086651147566,0.1383511536889161,0.040037307137214186,3.455555919751666,1.442931991876839,0.519727719188753,0.0031418564266503246,0.7494921285054378,0.0,0.6934398633714016,0.0,0.7494921285054378,0.7209214375982678
0.1404000000000003,0.0702577863079016,0.06942904787609082,0.13874656421193843,0.04015167005899935,3.455561474978813,1.442479547961173,0.519713641264044,0.0018926812300938956,0.7429922521732769,0.0,0.6994872957878959,0.0,0.7429922521732769,0.720911673691059
0.1408000000000003,0.0704582823566384,0.0696272324891444,0.13914197576670603,0.040266032745465294,3.4555670444681694,1.4420258207664682,0.5196995204328068,0.0006403860259793781,0.7336658352029325,0.0,0.7083599855635354,0.0,0.7336658352029325,0.7209018798926847
0.14120000000000033,0.07065878124244054,0.06982542035997534,0.13953738835605226,0.04038039519617634,3.4555726282061054,1.4415708157744511,0.5196853570913392,-0.0006150114727403455,0.7207854078872254,0.012399712423423493,0.7207854078872254,-0.012399712423423493,0.7208920564767916,0.7208920564767927
0.14160000000000034,0.07085928297348885,0.07002361149790902,0.13993280198278105,0.04049475741069073,3.4555782261789374,1.441114530140175,0.519671152668277,-0.0018735216919703035,0.7205572650700873,0.02164209839619905,0.7205572650700873,-0.02164209839619905,0.7208822044330647,0.7208822044330662
0.14200000000000035,0.07105978755796515,0.0702218059122857,0.14032821664972378,0.04060911938857691,3.4555838383729447,1.440656965251419,0.5196569045924403,-0.0031351268423329692,0.7203284826257093,0.027996101703365677,0.7203284826257093,-0.027996101703365677,0.7208723219769517,0.7208723219769506
0.14240000000000036,0.0712602950040523,0.0704200036124355,0.1407236323596891,0.04072348112939922,3.4555894647743526,1.4401981170142353,0.5196426132126872,-0.004399836599399798,0.7200990585071174,0.033165632058697325,0.7200990585071174,-0.033165632058697325,0.7208624093491697,0.7208624093491679
0.14280000000000037,0.07146080531993423,0.07061820460769853,0.1411190491155033,0.04083784263272907,3.4555951053693734,1.4397379965308543,0.5196282822294582,-0.005667630263154422,0.7198689982654272,0.0376418326571295,0.7198689982654272,-0.0376418326571295,0.7208524691151837,0.7208524691151846
0.14320000000000038,0.07166131851379592,0.07081640890741121,0.14151446691998287,0.040952203898137585,3.45560076014416,1.4392765883969316,0.519613908228892,-0.0069385350080573005,0.7196382941984658,0.0416489345843726,0.7196382941984658,-0.0416489345843726,0.720842498905892,0.7208424989058927
0.1436000000000004,0.07186183459382339,0.07101461652090925,0.1419098857759406,0.041066564925197065,3.455606429084831,1.4388139069759776,0.5195994902014615,-0.008212501898368973,0.719406953487989,0.04531142763796728,0.719406953487989,-0.04531142763796728,0.7208324980197968,0.7208324980197975
0.1440000000000004,0.0720623535682037,0.07121282745752293,0.14230530568617591,0.04118092571347847,3.455612112177448,1.438349942137207,0.5195850288719898,-0.009489559441852258,0.7191749710686033,0.048707184895702464,0.7191749710686033,-0.048707184895702464,0.7208224669583978,0.7208224669583972
0.14440000000000042,0.07226287544512498,0.07141104172660429,0.1427007266535294,0.041295286262566754,3.455617809408053,1.4378846968643444,0.5195705263014031,-0.010769703728944702,0.7189423484321722,0.05188859154223776,0.7189423484321722,-0.05188859154223776,0.7208124071500185,0.7208124071500178
0.14480000000000043,0.07246340023277642,0.07160925933748268,0.14309614868079382,0.04140964657203535,3.4556235207626504,1.4374181758758375,0.5195559817607542,-0.012052914704796525,0.7187090879379185,0.054892883657164354,0.7187090879379185,-0.054892883657164354,0.7208023180878054,0.7208023180878057
0.14520000000000044,0.07266392793934826,0.07180748029950032,0.14349157177078534,0.041524006641467055,3.4556292462271827,1.4369503776451298,0.5195413939258877,-0.013339187889069848,0.7184751888225649,0.05774770101282885,0.7184751888225649,-0.05774770101282885,0.7207921988519905,0.7207921988519908
0.14560000000000045,0.07286445857303182,0.07200570462199514,0.14388699592630905,0.041638366470443465,3.4556349857875825,1.436481294470049,0.5195267652475621,-0.01462855162790122,0.7182406472350245,0.06047427475362275,0.7182406472350245,-0.06047427475362275,0.7207820511413721,0.7207820511413712
0.14600000000000046,0.07306499214201949,0.0722039323143152,0.14428242115018786,0.04175272605855405,3.4556407394297106,1.436010937591603,0.5195120937851557,-0.015920962257907956,0.7180054687958011,0.06308914775519911,0.7180054687958011,-0.06308914775519911,0.7207718736085332,0.7207718736085335
0.14640000000000047,0.07326552865450472,0.07240216338579632,0.14467784744521783,0.0418670854053823,3.4556465071394364,1.435539300279065,0.5194973779853045,-0.01721642929551015,0.7177696501395325,0.06560569581887676,0.7177696501395325,-0.06560569581887676,0.7207616651746304,0.7207616651746294
0.14680000000000049,0.07346606811868205,0.07260039784577951,0.14507327481420293,0.04198144451051744,3.455652288902501,1.4350663812834341,0.5194826211127557,-0.018514965761092128,0.7175331906417173,0.06803485459875167,0.7175331906417173,-0.06803485459875167,0.7207514281031681,0.7207514281031676
0.1472000000000005,0.07366661054274708,0.07279863570361009,0.14546870325995323,0.04209580337355164,3.4556580847047025,1.4345921881681045,0.5194678197009117,-0.019816532450696478,0.7172960940840519,0.07038560302131021,0.7172960940840519,-0.07038560302131021,0.7207411599880434,0.7207411599880443
0.1476000000000005,0.0738671559348965,0.07299687696863838,0.14586413278528645,0.04221016199408221,3.4556638945317566,1.4341167127451815,0.5194529772180904,-0.021121163097316042,0.7170583563725905,0.07266560929579728,0.7170583563725905,-0.07266560929579728,0.7207308632340441,0.7207308632340441
0.14800000000000052,0.07406770430332808,0.07319512165020071,0.14625956339298982,0.0423245203717001,3.4556697183693292,1.433639961745392,0.5194380909697001,-0.02242882396547108,0.716819980872696,0.0748812793117783,0.716819980872696,-0.0748812793117783,0.7207205359705666,0.7207205359705661
0.14840000000000053,0.07426825565624069,0.0733933697576416,0.14665499508586446,0.04243887850600249,3.455675556203065,1.4331619327401235,0.519423162852466,-0.02373952595445772,0.7165809663700613,0.07703818201785373,0.7165809663700613,-0.07703818201785373,0.7207101795121719,0.7207101795121712
0.14880000000000054,0.07446881000183428,0.07359162130031341,0.1470504278667247,0.04255323639659296,3.455681408018553,1.4326826237170964,0.5194081903600806,-0.025053261139418748,0.716341311858548,0.07914110995465273,0.716341311858548,-0.07914110995465273,0.720699792118799,0.7206997921187993
0.14920000000000055,0.07466936734830988,0.073789876287556,0.14744586173835744,0.04266759404306973,3.4556872738013285,1.43220203800698,0.5193931791473797,-0.0263700389181718,0.71610101900349,0.08119427153157507,0.71610101900349,-0.08119427153157507,0.7206893777123261,0.720689377712326
0.14960000000000057,0.07486992770386966,0.07398813472872386,0.1478412967035762,0.04278195144504042,3.4556931535369455,1.4317201726954387,0.5193781201778607,-0.027689827808385914,0.7158600863477195,0.08320130378844116,0.7158600863477195,-0.08320130378844116,0.720678930022143,0.7206789300221429
0.15000000000000058,0.07507049107671683,0.07418639663316479,0.14823673276517882,0.04289630860211105,3.455699047210875,1.4312370291702514,0.5193630225903436,-0.029012656693287564,0.7156185145851255,0.08516551046828098,0.7156185145851255,-0.08516551046828098,0.7206684553873192,0.7206684553873186
0.1504000000000006,0.07527105747505575,0.07438466201021887,0.14863216992594508,0.04301066551388528,3.4557049548085153,1.4307526113865876,0.5193478823044729,-0.030338494228351998,0.715376305693294,0.08708974427042054,0.715376305693294,-0.08708974427042054,0.7206579509756847,0.7206579509756851
0.1508000000000006,0.07547162690709187,0.07458293086924014,0.14902760818868016,0.043125022179975464,3.4557108763153095,1.4302669111565525,0.5193326965608696,-0.03166734909417279,0.715133455578276,0.08897661082295823,0.715133455578276,-0.08897661082295823,0.7206474148714239,0.7206474148714263
0.1512000000000006,0.07567219938103174,0.07478120321958172,0.1494230475561849,0.04323937859999621,3.4557168117165777,1.4297799388884869,0.5193174677000454,-0.03299919715221611,0.714889969444243,0.09082840573330613,0.714889969444243,-0.09082840573330613,0.7206368486970707,0.7206368486970711
0.15160000000000062,0.07587277490508303,0.07497947907059578,0.1498184880312557,0.04335373477356268,3.4557227609976464,1.4292916860475513,0.5193021958349975,-0.03433405953533786,0.7146458430237757,0.09264726053064659,0.7146458430237757,-0.09264726053064659,0.7206262525296983,0.720626252529699
0.15200000000000063,0.07607335348745452,0.07517775843162665,0.1502139296166708,0.043468090700287385,3.455728724143793,1.4288021540909135,0.5192868824331887,-0.03567193419792014,0.7144010770454566,0.09443507584303863,0.7144010770454566,-0.09443507584303863,0.7206156273861878,0.7206156273861876
0.15240000000000065,0.07627393513635612,0.07537604131203443,0.15060937231523738,0.043582446379793666,3.4557347011402535,1.4283113483615217,0.5192715289581705,-0.037012807974373896,0.7141556741807609,0.0961935652400386,0.7141556741807609,-0.0961935652400386,0.7206049742807543,0.7206049742807571
0.15280000000000066,0.07647451985999885,0.07557432772116715,0.15100481612973599,0.043696801811699666,3.4557406919722204,1.4278192639327614,0.5192561279315262,-0.03835666126861215,0.7139096319663808,0.09792428359274843,0.7139096319663808,-0.09792428359274843,0.7205942880231055,0.7205942880231054
0.15320000000000067,0.07667510766659487,0.07577261766837931,0.15140026106295748,0.043811156995629,3.455746696624847,1.4273259030250784,0.519240686346958,-0.039703511941476144,0.7136629515125394,0.09962870061067702,0.7136629515125394,-0.09962870061067702,0.7205835734645644,0.7205835734645621
0.15360000000000068,0.07687569856435744,0.07597091116302995,0.15179570711769927,0.04392551193120962,3.4557527150832485,1.4268312670262517,0.5192252018459309,-0.04105334281998463,0.7134156335131258,0.10130812260127461,0.7134156335131258,-0.10130812260127461,0.7205728289672942,0.7205728289672952
0.1540000000000007,0.07707629256150096,0.07616920821446627,0.15219115429673255,0.04403986661806451,3.4557587473324896,1.4263353485810537,0.5192096727570552,-0.04240616441638467,0.713167674290527,0.1029637854009541,0.713167674290527,-0.1029637854009541,0.7205620533701819,0.7205620533701835
0.1544000000000007,0.07727688966624098,0.07636750883205473,0.15258660260286444,0.04415422105582927,3.455764793357618,1.42583815844477,0.5191941028682822,-0.043761957395955786,0.7129190792223852,0.10459679416210352,0.7129190792223852,-0.10459679416210352,0.7205512493003416,0.720551249300341
0.15480000000000071,0.07747748988679418,0.07656581302514397,0.15298205203886384,0.04426857524413129,3.4557708531436138,1.4253396887070613,0.5191784870827472,-0.04512072012744639,0.7126698443535306,0.10620819192446088,0.7126698443535306,-0.10620819192446088,0.7205404132196533,0.7205404132196522
0.15520000000000073,0.07767809323137835,0.07676412080309308,0.15337750260751795,0.04438292918260527,3.4557769266754534,1.4248399463762107,0.5191628310197771,-0.04648245128974571,0.7124199731881056,0.10779894629557674,0.7124199731881056,-0.10779894629557674,0.7205295490261157,0.7205295490261153
0.15560000000000074,0.07787869970821248,0.07696243217526283,0.1537729543116147,0.04449728287088936,3.455783013938021,1.4243389242357685,0.5191471301096733,-0.04784714934558698,0.7121694621178843,0.10936995627866165,0.7121694621178843,-0.10936995627866165,0.720518653547341,0.720518653547341
