beta,alpha_p,q,alpha_h,s_real,T,v,q_over_T,lam_max,N_half,lam1_re,lam1_im,lam2_re,lam2_im,lam3_re,lam3_im,fixed_point_residual
0.05,0.418181818181818,0.812199236561133,0.39267950274579,0.765330687395717,3.45415263528716,0.221568288435549,0.23513704295051,0.652799781335144,1.62525643076831,-0.652799781335144,0,-0.305308530603407,0,-1.24449110094578e-10,0,8.26072489259049e-13
0.05,0.426136363636364,0.826711573177153,0.400467363237151,0.779697539621478,3.45362841615954,0.225761849761622,0.239374788934724,0.73013273964409,2.20376290614763,-0.73013273964409,0,-0.278154880010799,0,-1.30995671369551e-10,0,8.62277464092233e-13
0.05,0.434090909090909,0.841171600065014,0.408269415649384,0.794043153862508,3.45300528583954,0.229957120864774,0.243605650855671,0.797815284163426,3.0686769966817,-0.797815284163426,0,-0.259105843192418,0,-1.51039548664699e-10,0,8.9947916264032e-13
0.05,0.442045454545455,0.855578402274325,0.416085565452996,0.808366222566949,3.45227861055236,0.234154398806652,0.247830056258824,0.859172759925252,4.56663039483081,-0.859172759925252,0,-0.24463383909447,0,-1.17281735173834e-10,0,9.36025931322995e-13
0.05,0.45,0.86993106822246,0.423915698794566,0.82266539831206,3.45144373357693,0.238353993811014,0.252048457217902,0.915573727010191,7.85842077498722,-0.915573727010191,0,-0.23315881076031,0,-1.27322559806631e-10,0,9.74753091268779e-13
0.1,0.02,0.0399973333866662,0.0171067770736412,0.0342118854522295,3.41988860370751,0.0100038011223934,0.0116955076675027,0.995789039058165,164.258646861857,0.995789039058165,0,-0.460888583680685,0,-3.53998813912017e-10,0,4.95229302955364e-13
0.1,0.0220512820512821,0.044098989977715,0.018861719065905,0.0377212013952525,3.41991544990143,0.0110298637343036,0.012894760301453,0.994881945901722,135.084910781143,0.994881945901722,0,-0.461031774812751,0,-3.53926253873985e-10,0,5.7401361555525e-13
0.1,0.0241025641025641,0.0482004610109486,0.0206167783464179,0.0412306356903889,3.41994490124831,0.0120559356600568,0.0140939291136986,0.993886703008172,113.036600194328,0.993886703008172,0,-0.461189139660214,0,-3.53651499398635e-10,0,6.58744631478844e-13
0.1,0.0261538461538462,0.0523017292283753,0.0223719658139773,0.0447401992955277,3.41997695384208,0.0130820177736185,0.0152930063372557,0.992803415204031,95.9691369643422,0.992803415204031,0,-0.461360736191587,0,-3.5513485620192e-10,0,7.49881029707326e-13
0.1,0.0282051282051282,0.0564027773728568,0.0241272923647108,0.0482499031557171,3.42001160342848,0.0141081109512458,0.0164919842132449,0.991632196150216,82.4879587994527,0.991632196150216,0,-0.461546627043704,0,-3.54848952729349e-10,0,8.47119537691301e-13
0.1,0.0302564102564103,0.0605035881881807,0.0258827688917692,0.0517597582019122,3.42004884540491,0.0151342160716375,0.0176908549915805,0.99037316757239,71.6544513238708,0.99037316757239,0,-0.461746880241676,0,-3.54017189548872e-10,0,9.50321400730309e-13
0.1,0.0323076923076923,0.0646041444191334,0.0276384060690551,0.0552697749179589,3.42008867482432,0.0161603338898217,0.0188896109316382,0.989026460238134,62.8181117820449,0.989026460238134,0,-0.461961569129114,0,-3.54153892317838e-10,0,2.12151510996821e-13
0.1,0.0343589743589744,0.0687044288115725,0.0293942152195725,0.0587799650760144,3.42013108637653,0.0171864655451815,0.0200882443030456,0.987592213432746,55.5165917303497,0.987592213432746,0,-0.462190772614349,0,-3.55593912284586e-10,0,2.35293720799992e-13
0.1,0.0364102564102564,0.0728044241124992,0.0311502070046938,0.0622903391153804,3.42017607441636,0.0182126117954351,0.0212867473862214,0.986070576521041,49.4139850795695,0.986070576521041,0,-0.462434574799285,0,-3.56202542546489e-10,0,2.59965570701936e-13
0.1,0.0384615384615385,0.0769041130701315,0.032906392302933,0.0658009078988036,3.42022363294373,0.0192387735307735,0.0224851124731693,0.984461707966718,44.2614903856435,0.984461707966718,0,-0.462693065347691,0,-3.55435096713693e-10,0,2.85643681360705e-13
0.1,0.0405128205128205,0.081003478433976,0.0346627819884544,0.0693116822690048,3.42027375560848,0.0202649516446891,0.0236833318681432,0.982765775586005,39.8716490564815,0.982765775586005,0,-0.462966339400695,0,-3.54444347143612e-10,0,3.12665770765785e-13
0.1,0.0425641025641026,0.0851025029549013,0.0364193869134112,0.0728226730127412,3.42032643571051,0.0212911470239868,0.0248813978883343,0.980982957154827,36.101053706232,0.980982957154827,0,-0.463254497695649,0,-3.53538829319178e-10,0,2.24565777808559e-13
0.1,0.0446153846153846,0.08920116938521,0.0381762178983713,0.0763338908410466,3.42038166619438,0.0223173605435612,0.0260793028646004,0.979113440111365,32.8384850728131,0.979113440111365,0,-0.463557646645537,0,-3.54634630847943e-10,0,4.12531999037403e-13
0.1,0.0466666666666667,0.0932994604787113,0.0399332859669879,0.0798453468575814,3.42043943966158,0.0233435932037672,0.0272770391420649,0.977157421127419,29.9966155803342,0.977157421127419,0,-0.463875898254678,0,-3.53268486373628e-10,0,2.8063898225409e-13
0.1,0.0487179487179487,0.0973973589907941,0.0416906018470499,0.0833570515608154,3.42049974835586,0.0243698458393054,0.0284745990809122,0.97511510741242,27.5061067529852,0.97511510741242,0,-0.464209370334129,0,-3.54909655392292e-10,0,3.05711720938602e-13
0.1,0.0507692307692308,0.101494847678499,0.0434481764106818,0.0868690157231693,3.42056258416903,0.0253961193767407,0.0296719750570374,0.972986716025188,25.3113379702816,0.972986716025188,0,-0.464558186703206,0,-3.56100826866852e-10,0,3.33600067424349e-13
0.1,0.0528205128205128,0.105591909300591,0.045206020500472,0.0903812500428799,3.42062793864067,0.0264224147332424,0.0308691594627365,0.97077247425585,23.3672743963642,0.97077247425585,0,-0.464922476801572,0,-3.55058088067908e-10,0,3.62401382501231e-13
